destination_ips,source_ips,time_variance,max_occuring_byte_size,byte_size_variance,protocols,number_of_packets,label
"17.248.216.68,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,52.219.124.170,140.82.113.25","17.248.216.68,17.248.216.66,192.168.0.109,17.242.13.4,192.168.0.137,52.219.124.170,140.82.113.25",0.9316379548400266,66,279633.8073593073,"6,17",133,0
"17.248.216.68,17.248.216.66,17.253.18.247,52.19.236.182,17.242.13.4,192.168.0.137,52.219.124.170","17.248.216.68,17.248.216.66,17.253.18.247,52.19.236.182,17.242.13.4,192.168.0.137,52.219.124.170",1.1527293838098474,66,263730.08162494097,"1,6,17",146,0
"17.248.216.68,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.124.170,18.155.107.16,142.250.76.174","17.248.216.68,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.124.170,18.155.107.16,142.250.76.174",1.0144455142484108,66,261263.65489979775,"6,17",148,0
"17.248.216.68,17.248.216.66,52.219.132.86,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","17.248.216.68,17.248.216.66,52.219.132.86,192.168.0.104,17.242.13.4,192.168.0.137,140.82.113.25",1.0834183456451243,66,258089.03743315503,"6,17",154,0
"17.248.216.68,17.248.216.66,52.219.132.86,52.19.236.182,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.250.182.227,239.255.255.250","17.248.216.68,17.248.216.66,192.168.0.109,52.219.132.86,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,142.250.182.227",2.2978152590527565,66,269703.0567952682,"6,17",173,0
"17.248.216.68,17.248.216.69,52.219.184.44,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,142.250.182.227","17.248.216.68,17.248.216.69,52.219.184.44,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,142.250.182.227",0.906268246119705,66,264474.6346749226,"6,17",153,0
"17.248.216.68,17.248.216.69,52.219.184.44,17.248.216.66,31.13.64.61,17.242.13.4,192.168.0.137","17.248.216.68,17.248.216.69,52.219.184.44,17.248.216.66,31.13.64.61,17.242.13.4,192.168.0.137",1.2225596127820004,66,260694.58206954336,6,155,0
"142.251.12.188,52.219.184.44,17.248.216.69,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137","17.248.216.69,52.219.184.44,142.251.12.188,17.248.216.66,192.168.0.104,17.242.13.4,192.168.0.137",0.9484501997178114,66,280397.20097636175,"6,17",140,0
"142.251.42.78,17.248.216.69,52.219.184.44,17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.251.42.46","142.251.42.78,17.248.216.69,52.219.184.44,17.248.216.66,192.168.0.109,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.46",1.085959076509602,66,256535.0548270838,"6,17",162,0
"17.248.216.69,17.248.216.66,52.219.129.78,142.250.70.78,192.168.0.1,17.242.13.4,192.168.0.137,74.125.200.84","17.248.216.69,17.248.216.66,52.219.129.78,142.250.70.78,192.168.0.1,17.242.13.4,192.168.0.137,74.125.200.84",1.5917564911022335,66,277218.34176349966,"6,17",210,0
"17.248.216.69,17.248.216.66,52.219.129.78,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.137","17.248.216.69,17.248.216.66,52.219.129.78,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.137",1.026881407796403,66,278171.4497126437,"6,17",145,0
"17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,18.155.107.16,3.5.150.213,142.250.76.174,239.255.255.250","17.248.216.69,17.248.216.66,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,18.155.107.16,3.5.150.213,142.250.76.174",1.9826737079293777,66,244834.1044629797,"6,17",254,0
"17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,3.5.150.213,140.82.113.25,23.221.53.130,239.255.255.250","17.248.216.69,17.248.216.66,192.168.0.109,192.168.0.194,192.168.0.1,17.242.13.4,192.168.0.137,3.5.150.213,140.82.113.25,23.221.53.130",1.738833256649213,66,275441.28729281767,"6,17",181,0
"17.248.216.69,17.248.216.66,52.19.236.182,17.242.13.4,192.168.0.137,3.5.150.213","17.248.216.69,17.248.216.66,52.19.236.182,17.242.13.4,192.168.0.137,3.5.150.213",1.2865478597260749,66,298752.6002178649,6,136,0
"17.248.216.69,17.248.216.66,3.5.150.174,192.168.0.1,17.242.13.4,192.168.0.137","17.248.216.69,17.248.216.66,3.5.150.174,192.168.0.1,17.242.13.4,192.168.0.137",0.8450114709044321,66,291389.5727371667,"6,17",149,0
"17.248.216.69,17.248.216.66,52.219.184.68,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","17.248.216.69,17.248.216.66,52.219.184.68,192.168.0.104,17.242.13.4,192.168.0.137,140.82.113.25",1.148725136038435,66,264168.2596452328,"6,17",165,0
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.0866172765395854,42,0.4974090787791404,"1,6",3472,1
"224.0.0.251,192.168.189.70,192.168.189.50","192.168.189.197,192.168.189.70,192.168.189.50",2.106829422619733,42,1.080429732868757,"1,17",3444,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.088656503830966,42,14.40119674171418,"1,6,17",3471,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.0820511381747147,42,28.429737039384037,"1,6,17",3475,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.1366205050838025,42,14.41780976384212,"1,6,17",3467,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.037295288403834,42,1.4017216485878654,"1,6,17",3475,1
"239.255.255.250,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.0095974106775505,42,4.826824219380972,"1,6,17",3475,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.1144276414466097,42,0.3798218757970627,"1,6",3032,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.2399212188570328,42,0.3216079900280655,"1,6",3581,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.0571821992860677,42,1.4364295910831115,"1,6,17",3391,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",0.0198678266915647,42,5.119795003203075,"1,6",224,1
"192.168.189.70,138.199.14.81","192.168.189.70,138.199.14.81",0.0226584175530035,66,0.0,6,2,0
"192.168.189.70,138.199.14.81","192.168.189.70,138.199.14.81",1.1482654826977523e-09,66,0.0,6,2,0
"192.168.189.70,138.199.14.81,224.0.0.251","192.168.189.197,192.168.189.70,138.199.14.81",0.0896620234780319,66,456.3333333333333,"6,17",3,0
"192.168.189.70,138.199.14.81","192.168.189.70,138.199.14.81",4.0927261579781766e-10,66,0.0,6,2,0
"192.168.189.70,138.199.14.81","192.168.189.70,138.199.14.81",0.0114733057580735,66,0.0,6,2,0
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",0.1356569191133627,42,1.3879477631509938,"1,6",829,0
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.1662955650325544,42,1.4458056515004416,"1,6,17",3369,1
"239.255.255.250,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.082275941202701,42,4.840751293869077,"1,6,17",3465,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.035020708903673,42,0.3380281107546706,"1,6",3407,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.08448694615729,42,0.3366451791566024,"1,6",3421,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.032826234893664,42,1.418037621897304,"1,6,17",3435,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.0611562851329235,42,0.3636362911029148,"1,6",3167,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.252244160071871,42,0.3167445217699211,"1,6",3636,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",1.9884823402236984,42,0.3324674770370242,"1,6",3464,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",1.9857953108853157,42,1.425921509664279,"1,6,17",3416,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.025735624814996,42,0.3350784772842818,"1,6",3437,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.1358314617348317,42,0.3369405682152689,"1,6",3418,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.1286726814112247,42,0.3415356647815626,"1,6",3372,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.11543814611624,42,1.4423820463772916,"1,6,17",3377,1
"239.255.255.250,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.017104099231439,42,4.871675563670522,"1,6,17",3443,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",1.9388630443944883,42,0.3352735170768554,"1,6",3435,1
"138.199.14.81,224.0.0.251,224.0.0.22,192.168.189.70,192.168.189.50","192.168.189.93,192.168.189.70,138.199.14.81,192.168.189.50",2.032094281727374,42,2.5825463073578327,"1,2,6,17",3436,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","138.199.14.81,192.168.189.93,192.168.189.197,192.168.189.70,192.168.189.50",2.0706543449398604,42,3.550692840646651,"1,6,17",3465,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.0035483877441425,42,0.3408283426471199,"1,6",3379,1
"224.0.0.22,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.93,192.168.189.70,138.199.14.81,192.168.189.50",2.0628213563899505,42,0.4063661036095329,"1,2,6",3541,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.011943042735149,42,1.415977383230658,"1,6,17",3440,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.1868680980302835,42,0.3376318294013417,"1,6",3411,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",1.9408112263531656,42,0.3454272241861258,"1,6",3334,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",1.9872359347286623,42,0.3353711221433139,"1,6",3434,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.2274989408660137,42,1.3441130495077134,"1,6,17",3624,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.0755617584116814,42,0.3351759688070316,"1,6",3436,1
"138.199.14.81,192.168.189.70,239.255.255.250,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",1.9411509054914589,42,4.920252521287892,"1,6,17",3409,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.053660575367532,42,0.3334297559535099,"1,6",3454,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",1.9099367970381276,42,1.5197543632082362,"1,6,17",3205,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.2186971004917213,42,0.3185840220259158,"1,6",3615,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.085155590583429,42,0.345013415141487,"1,6",3338,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.0242215354614155,42,0.3350784772842818,"1,6",3437,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",2.0961019211427994,42,1.4110571507142031,"1,6,17",3452,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.029168340600112,42,0.3330441767175777,"1,6",3458,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.122032972161946,42,0.3422459288365757,"1,6",3365,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.044234071146352,42,0.3328517213201049,"1,6",3460,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.197,192.168.189.70,138.199.14.81,192.168.189.50",1.9616820341098276,42,1.4662521951328282,"1,6,17",3322,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.1617302035961705,42,0.3288609226604261,"1,6",3502,1
"142.251.12.188,17.248.216.69,17.248.216.66,52.219.184.68,52.19.236.182,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174,239.255.255.250","17.248.216.69,142.251.12.188,17.248.216.66,192.168.0.109,52.219.184.68,52.19.236.182,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,142.250.76.174",2.2332110913875987,66,290294.5412419939,"6,17",190,0
"142.251.42.78,17.248.216.69,17.248.216.66,52.219.184.68,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3,142.251.42.46,142.250.76.174","142.251.42.78,17.248.216.69,17.248.216.66,52.219.184.68,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3,142.251.42.46,142.250.76.174",1.0353338330154984,66,284884.8564874784,"6,17",193,0
"17.248.216.69,17.248.216.66,52.219.184.68,31.13.64.61,17.242.13.4,192.168.0.137","17.248.216.69,17.248.216.66,52.219.184.68,31.13.64.61,17.242.13.4,192.168.0.137",0.940349112835296,66,288873.1700680272,6,147,0
"17.248.216.69,17.248.216.66,52.219.184.68,17.242.13.4,224.0.0.251,192.168.0.137","17.248.216.69,17.248.216.66,52.219.184.68,192.168.0.104,17.242.13.4,192.168.0.137",1.0003831148292022,66,278419.479198581,"6,17",158,0
"17.248.216.69,17.248.216.66,52.219.184.68,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,18.155.107.16","17.248.216.69,17.248.216.66,192.168.0.109,52.219.184.68,192.168.0.194,192.168.0.1,17.242.13.4,192.168.0.137,18.155.107.16",1.054798653269705,66,279575.71386575204,"6,17",157,0
"17.248.216.69,17.248.216.66,52.218.41.24,224.0.0.1,192.168.0.1,17.242.13.4,192.168.0.137","17.248.216.69,17.248.216.66,52.218.41.24,192.168.0.1,17.242.13.4,192.168.0.137",1.5103981066176826,66,270338.94669310184,"2,6,17",164,0
"224.0.0.2,17.248.216.69,52.219.124.174,17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.251.42.66,224.0.0.252,239.255.255.250","17.248.216.69,52.219.124.174,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,142.251.42.66",1.042207008070701,66,292691.97700114094,"2,6,17",183,0
"17.248.216.69,17.248.216.66,52.219.40.29,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,239.255.255.250","17.248.216.69,17.248.216.66,52.219.40.29,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137",1.7958983137439246,66,263400.4249308437,"6,17",241,0
"17.248.216.69,17.248.216.66,52.219.40.29,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","17.248.216.69,17.248.216.66,192.168.0.109,52.219.40.29,17.242.13.4,192.168.0.137,140.82.113.25",1.2574846075173598,66,278945.9751571613,"6,17",163,0
"142.251.12.188,17.248.216.69,17.248.216.66,52.219.40.29,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.137","17.248.216.69,142.251.12.188,17.248.216.66,52.219.40.29,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.137",1.3802323077371028,66,274305.45731191884,"6,17",169,0
"142.251.42.78,17.248.216.69,52.219.37.34,17.248.216.66,17.242.13.4,192.168.0.137,142.251.42.46,142.250.76.174","142.251.42.78,52.219.37.34,17.248.216.69,17.248.216.66,17.242.13.4,192.168.0.137,142.251.42.46,142.250.76.174",0.946213671438977,66,300721.74429223745,6,147,0
"52.219.37.34,17.248.216.69,142.251.12.188,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25,142.250.76.174","52.219.37.34,17.248.216.69,142.251.12.188,17.248.216.66,192.168.0.104,17.242.13.4,192.168.0.137,140.82.113.25,142.250.76.174",2.401554968547985,66,255295.39809049395,"6,17",220,0
"142.251.42.78,52.219.37.34,17.248.216.69,17.248.216.66,52.19.236.182,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174,239.255.255.250","142.251.42.78,52.219.37.34,17.248.216.69,17.248.216.66,192.168.0.109,52.19.236.182,17.242.13.4,192.168.0.104,192.168.0.137,142.250.76.174",1.7167799399835737,66,307281.24322924373,"6,17",233,0
"52.219.37.34,17.248.216.69,17.248.216.66,17.242.13.4,192.168.0.137,18.155.107.16,142.250.76.174","52.219.37.34,17.248.216.69,17.248.216.66,17.242.13.4,192.168.0.137,18.155.107.16,142.250.76.174",1.626834220060177,66,282081.4808581531,6,172,0
"52.219.37.34,17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,142.250.76.174","52.219.37.34,17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,142.250.76.174",1.538290991251481,66,315433.8350207256,"6,17",234,0
"17.248.216.69,17.248.216.66,142.250.67.142,142.250.66.3,192.168.0.1,52.219.132.250,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174","17.248.216.69,17.248.216.66,142.250.67.142,142.250.66.3,192.168.0.1,52.219.132.250,192.168.0.104,17.242.13.4,192.168.0.137,142.250.76.174",1.737172704645845,66,308041.42035177274,"6,17",269,0
"17.248.216.69,17.248.216.66,52.219.132.250,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174","17.248.216.69,17.248.216.66,192.168.0.109,52.219.132.250,17.242.13.4,192.168.0.137,142.250.76.174",0.829507118917253,66,318157.89518607035,"6,17",203,0
"17.248.216.68,17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.36.113,142.250.76.174","17.248.216.68,17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.36.113,142.250.76.174",1.0630286736817631,66,325175.256869773,"6,17",217,0
"17.248.216.68,17.248.216.66,31.13.64.61,17.242.13.4,192.168.0.137,52.219.36.113,142.250.76.174","17.248.216.68,17.248.216.66,31.13.64.61,17.242.13.4,192.168.0.137,52.219.36.113,142.250.76.174",1.3733396337035753,66,323888.6802822748,6,220,0
"17.248.216.68,17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.251.42.46,52.219.36.113,239.255.255.250","17.248.216.68,17.248.216.66,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,142.251.42.46,52.219.36.113",1.52877740506186,66,267204.7055024743,"6,17",254,0
"17.248.216.68,142.251.12.188,17.248.216.66,142.250.66.3,192.168.0.1,3.5.148.46,17.242.13.4,192.168.0.137,224.0.0.251,140.82.113.25,142.250.76.174,239.255.255.250","17.248.216.68,142.251.12.188,17.248.216.66,192.168.0.109,192.168.0.194,142.250.66.3,192.168.0.1,3.5.148.46,17.242.13.4,192.168.0.137,140.82.113.25,142.250.76.174",1.2155804780718285,66,305717.0032786885,"6,17",245,0
"52.219.128.102,17.248.216.66,52.19.236.182,17.242.13.4,192.168.0.137,18.155.107.16","52.219.128.102,17.248.216.66,52.19.236.182,17.242.13.4,192.168.0.137,18.155.107.16",1.138297329706654,66,310233.5778366446,6,151,0
"52.219.128.102,17.248.216.66,17.242.13.4,192.168.0.137,142.250.76.174","52.219.128.102,17.248.216.66,17.242.13.4,192.168.0.137,142.250.76.174",1.1614801604877465,66,336076.28312477,6,209,0
"17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25,52.219.124.218","17.248.216.66,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,140.82.113.25,52.219.124.218",0.8765654642485549,66,286553.95821433427,"6,17",172,0
"17.248.216.66,3.5.148.148,52.19.236.182,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,18.155.107.16,142.251.42.46,239.255.255.250","17.248.216.66,192.168.0.109,3.5.148.148,52.19.236.182,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,18.155.107.16,142.251.42.46",1.5522880386468418,66,247266.52562021793,"6,17",228,0
"17.248.216.66,3.5.148.148,17.242.13.4,224.0.0.251,192.168.0.137","17.248.216.66,192.168.0.109,3.5.148.148,17.242.13.4,192.168.0.137",0.8021270145139981,66,307605.1632763975,"6,17",161,0
"52.219.40.121,17.248.216.66,17.253.18.99,192.168.0.1,142.250.66.3,17.242.13.4,17.253.84.251,192.168.0.137,142.250.182.227","52.219.40.121,17.248.216.66,17.253.18.99,192.168.0.1,142.250.66.3,17.242.13.4,17.253.84.251,192.168.0.137,142.250.182.227",1.4070392211133709,66,297834.2291182585,"6,17",222,0
"52.219.40.121,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137","52.219.40.121,17.248.216.66,192.168.0.104,17.242.13.4,192.168.0.137",1.2947586940404043,66,298467.9033259424,"6,17",165,0
"52.219.40.121,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137","52.219.40.121,17.248.216.66,192.168.0.194,17.242.13.4,192.168.0.137",0.8735370041006401,66,306876.90424528305,"6,17",160,0
"52.219.40.121,17.248.216.68,142.251.12.188,17.248.216.66,17.8.135.181,192.168.0.1,31.13.64.61,17.242.13.4,224.0.0.251,192.168.0.137","52.219.40.121,17.248.216.68,142.251.12.188,17.248.216.66,192.168.0.109,17.8.135.181,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.137",1.2820322057996736,66,286635.1843816911,"6,17",223,0
"224.0.0.2,17.248.216.66,224.0.0.1,17.242.13.4,192.168.0.137,52.219.129.42,224.0.0.252","17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.129.42",1.062236738403414,66,310087.6828464075,"2,6",162,0
"17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,52.219.129.42,142.250.76.174,239.255.255.250","17.248.216.66,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,52.219.129.42,142.250.76.174",1.3529580702171278,66,267740.7843523904,"2,6,17",266,0
"17.248.216.66,3.5.148.46,17.242.13.4,192.168.0.137,140.82.113.25","17.248.216.66,3.5.148.46,17.242.13.4,192.168.0.137,140.82.113.25",1.2665570792233751,66,309939.5827790096,6,165,0
"17.248.216.66,52.19.236.182,192.168.0.1,142.250.199.131,142.250.70.34,3.5.148.46,192.168.0.137,224.0.0.251,17.242.13.4,142.251.42.46","17.248.216.66,192.168.0.109,52.19.236.182,192.168.0.1,142.250.199.131,142.250.70.34,3.5.148.46,192.168.0.137,17.242.13.4,142.251.42.46",1.8578366512894489,66,303391.2432899282,"6,17",213,0
"3.5.148.46,17.242.13.4,192.168.0.137,17.248.216.66","3.5.148.46,17.242.13.4,192.168.0.137,17.248.216.66",1.0719281871001425,66,319938.23703942593,6,158,0
"17.248.216.66,52.219.184.60,17.8.135.181,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","17.248.216.66,52.219.184.60,17.8.135.181,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,140.82.113.25",0.9845215015229176,66,299904.75124344666,"6,17",173,0
"17.248.216.66,52.219.128.230,142.250.70.46,52.19.236.182,192.168.0.1,184.72.229.191,17.242.13.4,192.168.0.137,18.155.107.24,142.250.76.174,239.255.255.250,142.250.183.163","17.248.216.66,52.219.128.230,142.250.70.46,52.19.236.182,192.168.0.1,184.72.229.191,17.242.13.4,192.168.0.104,192.168.0.137,18.155.107.24,142.250.76.174,142.250.183.163",1.8095888048511704,66,323498.3422207069,"6,17",420,0
"17.248.216.66,52.219.128.230,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174","17.248.216.66,192.168.0.109,52.219.128.230,17.242.13.4,192.168.0.137,142.250.76.174",0.6510488500111281,66,320871.45784893836,"6,17",170,0
"142.251.12.188,17.248.216.66,52.219.133.2,184.72.229.191,17.242.13.4,192.168.0.137","142.251.12.188,17.248.216.66,52.219.133.2,184.72.229.191,17.242.13.4,192.168.0.137",1.2903129500747537,66,315871.8862050456,6,162,0
"17.248.216.66,52.219.133.2,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.250.182.227,142.250.76.174","17.248.216.66,52.219.133.2,192.168.0.1,184.72.229.191,192.168.0.104,17.242.13.4,192.168.0.137,142.250.182.227,142.250.76.174",1.083805917415743,66,288944.07765283255,"6,17",228,0
"17.242.13.4,192.168.0.137,52.219.133.2,17.248.216.66","17.242.13.4,192.168.0.137,52.219.133.2,17.248.216.66",1.1694090615947483,66,326308.8588298443,6,162,0
"17.248.216.69,17.248.216.66,192.168.0.1,52.219.37.22,224.0.0.251,192.168.0.137,17.242.13.4","17.248.216.69,17.248.216.66,192.168.0.109,192.168.0.1,52.219.37.22,17.242.13.4,192.168.0.137",0.8011639423703043,66,313424.3000505014,"6,17",167,0
"17.248.216.69,17.248.216.66,31.13.64.61,52.219.37.22,17.242.13.4,192.168.0.137,142.251.42.46","17.248.216.69,17.248.216.66,31.13.64.61,52.219.37.22,17.242.13.4,192.168.0.137,142.251.42.46",1.3729862753060478,66,305972.2191883117,6,176,0
"17.248.216.69,17.248.216.66,192.168.0.1,52.219.37.22,224.0.0.251,192.168.0.137,17.242.13.4,239.255.255.250","17.248.216.69,17.248.216.66,192.168.0.1,52.219.37.22,192.168.0.104,192.168.0.137,17.242.13.4",1.2324885843323614,66,282253.89019607846,"6,17",256,0
"17.248.216.69,52.219.132.234,17.248.216.66,17.242.13.4,192.168.0.137,140.82.113.25,239.255.255.250","17.248.216.69,52.219.132.234,17.248.216.66,192.168.0.194,17.242.13.4,192.168.0.137,140.82.113.25",1.1158624823485592,66,258254.24644591613,"6,17",151,0
"17.248.216.69,17.248.216.66,52.219.132.234,52.19.236.182,17.242.13.4,224.0.0.251,192.168.0.137,18.155.107.24","17.248.216.69,17.248.216.66,52.219.132.234,192.168.0.109,52.19.236.182,17.242.13.4,192.168.0.137,18.155.107.24",1.5201185643764532,66,263712.0252539372,"6,17",147,0
"17.248.216.69,17.248.216.66,52.219.132.234,17.242.13.4,192.168.0.137","17.248.216.69,17.248.216.66,52.219.132.234,17.242.13.4,192.168.0.137",1.1937702441786242,66,278477.113568055,6,137,0
